2022-10-05T05:00:19.156+09:00,zae,Action,Clear Tracking Log,,,,,-1,-1,
2022-10-05T05:00:25.030+09:00,zae,Action,NewDir,w_a5,Popup,,,-1,-1,Default task
2022-10-05T05:00:36.446+09:00,zae,KeyEvent,117:85:0,w_a5,Project,,,-1,-1,Default task
2022-10-05T05:00:36.557+09:00,zae,KeyEvent,107:75:0,w_a5,Project,,,-1,-1,Default task
2022-10-05T05:00:39.025+09:00,zae,KeyEvent,46:46:0,w_a5,Project,,,-1,-1,Default task
2022-10-05T05:00:39.183+09:00,zae,KeyEvent,101:69:0,w_a5,Project,,,-1,-1,Default task
2022-10-05T05:00:39.278+09:00,zae,KeyEvent,112:80:0,w_a5,Project,,,-1,-1,Default task
2022-10-05T05:00:39.367+09:00,zae,KeyEvent,108:76:0,w_a5,Project,,,-1,-1,Default task
2022-10-05T05:00:39.709+09:00,zae,KeyEvent,10:10:0,,,,,-1,-1,
2022-10-05T05:00:44.173+09:00,zae,Action,NewDir,w_a5,Popup,,,-1,-1,Default task
2022-10-05T05:00:46.460+09:00,zae,KeyEvent,112:80:0,w_a5,Project,,,-1,-1,Default task
2022-10-05T05:00:46.536+09:00,zae,KeyEvent,108:76:0,w_a5,Project,,,-1,-1,Default task
2022-10-05T05:00:46.667+09:00,zae,KeyEvent,97:65:0,w_a5,Project,,,-1,-1,Default task
2022-10-05T05:00:47.365+09:00,zae,KeyEvent,121:89:0,w_a5,Project,,,-1,-1,Default task
2022-10-05T05:00:47.503+09:00,zae,KeyEvent,101:69:0,w_a5,Project,,,-1,-1,Default task
2022-10-05T05:00:47.605+09:00,zae,KeyEvent,114:82:0,w_a5,Project,,,-1,-1,Default task
2022-10-05T05:00:52.815+09:00,zae,KeyEvent,10:10:0,,,,,-1,-1,
2022-10-05T05:00:57.212+09:00,zae,Action,NewDir,w_a5,Popup,,,-1,-1,Default task
2022-10-05T05:00:58.124+09:00,zae,Action,EditorBackSpace,w_a5,Project,,,-1,-1,Default task
2022-10-05T05:00:58.139+09:00,zae,KeyEvent,8:8:0,w_a5,Project,,,-1,-1,Default task
2022-10-05T05:00:58.300+09:00,zae,Action,EditorBackSpace,w_a5,Project,,,-1,-1,Default task
2022-10-05T05:00:58.304+09:00,zae,KeyEvent,8:8:0,w_a5,Project,,,-1,-1,Default task
2022-10-05T05:00:58.469+09:00,zae,Action,EditorBackSpace,w_a5,Project,,,-1,-1,Default task
2022-10-05T05:00:58.470+09:00,zae,KeyEvent,8:8:0,w_a5,Project,,,-1,-1,Default task
