2022-11-17T13:42:30.814+09:00,zae,Action,WelcomeScreen.CreateNewProject,,,,,-1,-1,
2022-11-17T13:42:32.449+09:00,zae,KeyEvent,119:87:0,,,,,-1,-1,
2022-11-17T13:42:33.901+09:00,zae,KeyEvent,56:56:0,,,,,-1,-1,
2022-11-17T13:42:34.233+09:00,zae,KeyEvent,65535:16:1,,,,,-1,-1,
2022-11-17T13:42:34.335+09:00,zae,KeyEvent,95:523:1,,,,,-1,-1,
2022-11-17T13:42:34.488+09:00,zae,KeyEvent,49:49:0,,,,,-1,-1,
2022-11-17T13:42:35.017+09:00,zae,KeyEvent,10:10:0,,,,,-1,-1,
2022-11-17T13:42:48.848+09:00,zae,KeyEvent,65535:157:4,w8_1,Project,,,-1,-1,Default task
2022-11-17T13:42:48.976+09:00,zae,Action,NewElement,w8_1,Project,,,-1,-1,Default task
2022-11-17T13:42:49.250+09:00,zae,KeyEvent,110:78:4,w8_1,Project,,,-1,-1,Default task
2022-11-17T13:42:49.798+09:00,zae,Action,NewClass,,,,,-1,-1,
2022-11-17T13:42:49.829+09:00,zae,KeyEvent,10:10:0,,,,,-1,-1,
2022-11-17T13:42:50.894+09:00,zae,KeyEvent,65535:16:1,w8_1,Project,,,-1,-1,Default task
2022-11-17T13:42:51.099+09:00,zae,KeyEvent,77:77:1,w8_1,Project,,,-1,-1,Default task
2022-11-17T13:42:51.418+09:00,zae,KeyEvent,121:89:0,w8_1,Project,,,-1,-1,Default task
2022-11-17T13:42:52.449+09:00,zae,KeyEvent,65535:16:1,w8_1,Project,,,-1,-1,Default task
2022-11-17T13:42:52.813+09:00,zae,KeyEvent,70:70:1,w8_1,Project,,,-1,-1,Default task
2022-11-17T13:42:53.085+09:00,zae,KeyEvent,117:85:0,w8_1,Project,,,-1,-1,Default task
2022-11-17T13:42:53.722+09:00,zae,KeyEvent,110:78:0,w8_1,Project,,,-1,-1,Default task
2022-11-17T13:42:53.960+09:00,zae,KeyEvent,99:67:0,w8_1,Project,,,-1,-1,Default task
